timestamp,age,gender,drink_preference,socials_preference,total_spend,weather,return_likelihood
29/06/2023,41,M,whiskey,Facebook,76.22,Rainy,Yes
03/06/2023,20,M,beer,Twitter,34.8,Rainy,No
24/06/2023,28,M,beer,TikTok,49.98,Rainy,Yes
18/06/2023,43,M,wine,Facebook,88.68,Sunny,No
04/06/2023,44,M,whiskey,Facebook,76.76,Sunny,Yes
04/06/2023,47,M,whiskey,Twitter,87.82,Sunny,Yes
11/06/2023,63,F,cocktail,Facebook,53.14,Sunny,No
12/06/2023,45,M,whiskey,Facebook,59.57,Rainy,Yes
22/06/2023,65,F,cocktail,Facebook,53.61,Cloudy,Yes
09/06/2023,69,F,wine,Facebook,38.6,Cloudy,Yes
24/06/2023,41,M,whiskey,Facebook,72.08,Rainy,Yes
28/06/2023,67,F,wine,Facebook,55.3,Cloudy,No
16/06/2023,39,M,whiskey,Facebook,63.5,Cloudy,Yes
24/06/2023,25,F,cocktail,TikTok,27.47,Rainy,Yes
24/06/2023,45,M,whiskey,Facebook,80.18,Rainy,Yes
03/06/2023,39,M,whiskey,Facebook,74.97,Rainy,No
17/06/2023,31,M,wine,Facebook,67.58,Cloudy,No
10/06/2023,47,M,wine,Facebook,71.45,Sunny,Yes
08/06/2023,48,M,wine,Facebook,79.18,Cloudy,Yes
09/06/2023,43,M,whiskey,Facebook,71.52,Cloudy,Yes
24/06/2023,46,M,whiskey,Facebook,68.31,Rainy,Yes
12/06/2023,44,M,whiskey,Facebook,50.6,Rainy,Yes
17/06/2023,45,M,wine,Facebook,60.56,Cloudy,No
11/06/2023,49,M,whiskey,Facebook,70.42,Sunny,Yes
25/06/2023,41,M,whiskey,Facebook,62.24,Sunny,Yes
16/06/2023,65,F,wine,Facebook,74.28,Cloudy,No
17/06/2023,49,M,whiskey,Facebook,70.95,Cloudy,Yes
18/06/2023,43,M,wine,Facebook,61.01,Sunny,No
29/06/2023,49,M,whiskey,Facebook,81.47,Rainy,Yes
02/06/2023,52,M,whiskey,Facebook,67.19,Cloudy,Yes
26/06/2023,36,M,wine,Facebook,60.01,Rainy,No
24/06/2023,24,F,cocktail,Twitter,30.77,Rainy,Yes
12/06/2023,67,F,wine,Instagram,61.29,Rainy,Yes
17/06/2023,45,M,wine,Facebook,67.07,Cloudy,Yes
29/06/2023,39,M,whiskey,Facebook,53.1,Rainy,Yes
18/06/2023,45,M,whiskey,Facebook,82.87,Sunny,Yes
10/06/2023,67,F,wine,Facebook,63.8,Sunny,No
24/06/2023,37,M,whiskey,Facebook,76.4,Rainy,Yes
07/06/2023,43,M,whiskey,Facebook,62.08,Sunny,Yes
03/06/2023,42,M,whiskey,Twitter,74.49,Rainy,Yes
06/06/2023,41,M,whiskey,Facebook,68.39,Sunny,Yes
16/06/2023,27,F,cocktail,Twitter,27.68,Cloudy,No
30/06/2023,45,M,whiskey,Facebook,89.36,Sunny,Yes
17/06/2023,51,M,wine,Facebook,54.55,Cloudy,Yes
18/06/2023,49,M,whiskey,Facebook,82.85,Sunny,Yes
23/06/2023,38,M,whiskey,Facebook,79.5,Sunny,No
28/06/2023,42,M,whiskey,Facebook,65.72,Cloudy,Yes
15/06/2023,22,F,cocktail,Instagram,24.17,Sunny,Yes
09/06/2023,45,M,whiskey,Facebook,60.56,Cloudy,Yes
15/06/2023,21,F,beer,Twitter,27.15,Sunny,Yes
04/06/2023,48,M,whiskey,Facebook,66.71,Sunny,Yes
11/06/2023,50,M,wine,Facebook,78.62,Sunny,No
12/06/2023,50,M,whiskey,Twitter,77.58,Rainy,Yes
11/06/2023,42,M,wine,Facebook,69.69,Sunny,Yes
15/06/2023,39,M,whiskey,Facebook,51.08,Sunny,Yes
19/06/2023,55,M,whiskey,Facebook,65.98,Cloudy,Yes
12/06/2023,46,M,whiskey,Facebook,56.67,Rainy,Yes
07/06/2023,64,F,wine,Instagram,52.84,Sunny,Yes
01/06/2023,26,F,cocktail,TikTok,13.98,Cloudy,No
22/06/2023,49,M,whiskey,Facebook,75.7,Cloudy,Yes
14/06/2023,39,M,whiskey,Facebook,71.91,Stormy,Yes
24/06/2023,42,M,whiskey,Facebook,68.23,Rainy,Yes
18/06/2023,46,M,whiskey,Instagram,82.04,Sunny,Yes
11/06/2023,28,F,cocktail,TikTok,10.79,Sunny,No
11/06/2023,40,M,wine,Facebook,77.15,Sunny,No
30/06/2023,75,F,wine,Facebook,24.89,Sunny,Yes
24/06/2023,42,M,whiskey,Facebook,80.62,Rainy,No
27/06/2023,69,F,wine,Facebook,49.72,Cloudy,No
21/06/2023,58,F,wine,Facebook,65.22,Sunny,Yes
14/06/2023,44,M,whiskey,Facebook,54.15,Stormy,Yes
03/06/2023,41,M,whiskey,Facebook,58.73,Rainy,Yes
26/06/2023,66,F,wine,Instagram,54.54,Rainy,Yes
06/06/2023,69,F,wine,Facebook,38.02,Sunny,Yes
05/06/2023,45,M,whiskey,Facebook,48.91,Cloudy,No
30/06/2023,62,F,cocktail,Facebook,62.26,Sunny,Yes
23/06/2023,45,M,whiskey,Facebook,76.99,Sunny,Yes
25/06/2023,53,M,whiskey,Facebook,69.66,Sunny,Yes
10/06/2023,52,M,whiskey,Facebook,81.62,Sunny,No
23/06/2023,49,M,beer,Facebook,61.84,Sunny,No
08/06/2023,47,M,whiskey,Facebook,68.4,Cloudy,Yes
22/06/2023,47,M,whiskey,Facebook,70.35,Cloudy,Yes
03/06/2023,66,F,wine,Instagram,41.66,Rainy,No
14/06/2023,52,M,whiskey,Facebook,64.29,Stormy,Yes
30/06/2023,44,M,beer,Facebook,70.12,Sunny,No
25/06/2023,23,M,cocktail,Twitter,31.33,Sunny,No
20/06/2023,30,M,cocktail,Twitter,29.78,Sunny,No
25/06/2023,43,M,whiskey,Facebook,77.47,Sunny,Yes
06/06/2023,51,M,whiskey,Facebook,84.02,Sunny,Yes
16/06/2023,63,F,wine,Facebook,36.24,Cloudy,No
25/06/2023,40,M,whiskey,Facebook,62.97,Sunny,Yes
03/06/2023,40,M,whiskey,Facebook,75.09,Rainy,Yes
30/06/2023,23,M,cocktail,TikTok,41.99,Sunny,No
23/06/2023,43,M,wine,Facebook,66.28,Sunny,Yes
10/06/2023,37,M,whiskey,Facebook,66.72,Sunny,Yes
24/06/2023,50,M,whiskey,Twitter,86.34,Rainy,Yes
04/06/2023,59,F,wine,TikTok,37.11,Sunny,No
04/06/2023,49,M,wine,Facebook,69.37,Sunny,Yes
08/06/2023,41,M,whiskey,Facebook,79.16,Cloudy,Yes
03/06/2023,43,M,wine,Facebook,63.11,Rainy,No
21/06/2023,51,M,whiskey,Facebook,76.43,Sunny,No
17/06/2023,23,M,cocktail,TikTok,52.98,Cloudy,No
25/06/2023,47,M,whiskey,Facebook,79.4,Sunny,Yes
18/06/2023,64,F,wine,Instagram,56.27,Sunny,Yes
12/06/2023,41,M,whiskey,Facebook,65.98,Rainy,Yes
06/06/2023,22,F,cocktail,Instagram,31.75,Sunny,No
30/06/2023,61,F,wine,Facebook,55.16,Sunny,Yes
16/06/2023,40,M,whiskey,Facebook,94.95,Cloudy,Yes
20/06/2023,47,M,wine,Facebook,75.31,Sunny,No
25/06/2023,65,F,cocktail,Facebook,46.41,Sunny,Yes
22/06/2023,30,F,cocktail,TikTok,31.17,Cloudy,No
01/06/2023,32,F,cocktail,Twitter,50.57,Cloudy,No
23/06/2023,27,F,cocktail,TikTok,33.07,Sunny,No
21/06/2023,38,M,whiskey,Facebook,70.51,Sunny,Yes
24/06/2023,37,M,whiskey,Facebook,84.59,Rainy,Yes
30/06/2023,52,M,whiskey,Facebook,67.83,Sunny,Yes
18/06/2023,44,M,wine,Facebook,65.1,Sunny,No
18/06/2023,42,M,whiskey,Facebook,89.74,Sunny,Yes
11/06/2023,47,M,wine,Facebook,72.73,Sunny,Yes
27/06/2023,41,M,wine,Facebook,57,Cloudy,Yes
28/06/2023,37,M,whiskey,Facebook,78.06,Cloudy,No
13/06/2023,66,F,cocktail,Instagram,48.86,Sunny,Yes
19/06/2023,42,M,whiskey,Twitter,68.91,Cloudy,Yes
04/06/2023,26,F,beer,Instagram,16.69,Sunny,No
17/06/2023,47,M,wine,Facebook,51.15,Cloudy,Yes
17/06/2023,42,M,whiskey,Facebook,64.77,Cloudy,No
15/06/2023,51,M,whiskey,Facebook,73.88,Sunny,Yes
02/06/2023,23,F,beer,TikTok,27.3,Cloudy,No
11/06/2023,48,M,whiskey,Facebook,88.41,Sunny,Yes
04/06/2023,24,M,cocktail,TikTok,27.29,Sunny,Yes
23/06/2023,69,F,wine,Facebook,41.91,Sunny,Yes
24/06/2023,45,M,whiskey,Facebook,95.62,Rainy,Yes
04/06/2023,21,M,cocktail,TikTok,27.87,Sunny,Yes
11/06/2023,49,M,whiskey,Facebook,80.03,Sunny,No
29/06/2023,42,M,whiskey,Facebook,68.16,Rainy,Yes
27/06/2023,49,M,whiskey,Facebook,61.15,Cloudy,Yes
14/06/2023,45,M,whiskey,Facebook,63.97,Stormy,Yes
10/06/2023,43,M,whiskey,Facebook,52.23,Sunny,Yes
17/06/2023,62,F,cocktail,Twitter,57.01,Cloudy,Yes
20/06/2023,49,M,whiskey,Facebook,67.52,Sunny,Yes
17/06/2023,46,M,wine,Facebook,74.06,Cloudy,No
25/06/2023,72,F,cocktail,Facebook,47.61,Sunny,Yes
05/06/2023,24,M,beer,TikTok,43.75,Cloudy,No
02/06/2023,38,M,whiskey,Twitter,89.88,Cloudy,Yes
24/06/2023,53,M,wine,Facebook,83.73,Rainy,No
26/06/2023,53,M,whiskey,Twitter,56.92,Rainy,No
03/06/2023,51,M,wine,Facebook,62.05,Rainy,No
26/06/2023,42,M,wine,Facebook,67.21,Rainy,No
24/06/2023,27,M,beer,Instagram,2,Rainy,No
17/06/2023,38,M,wine,Facebook,68.23,Cloudy,No
21/06/2023,33,F,cocktail,TikTok,23.8,Sunny,No
11/06/2023,50,M,whiskey,Facebook,74.79,Sunny,Yes
18/06/2023,41,M,whiskey,Facebook,64.25,Sunny,Yes
10/06/2023,58,M,whiskey,Facebook,62.5,Sunny,Yes
24/06/2023,47,M,whiskey,Facebook,67.98,Rainy,Yes
16/06/2023,45,M,whiskey,Twitter,76.12,Cloudy,Yes
30/06/2023,41,M,whiskey,Facebook,63.59,Sunny,Yes
03/06/2023,23,M,beer,TikTok,23.11,Rainy,No
01/06/2023,78,F,wine,Facebook,49.89,Cloudy,No
10/06/2023,26,M,cocktail,Twitter,22.43,Sunny,Yes
23/06/2023,43,M,whiskey,Facebook,71.96,Sunny,Yes
18/06/2023,45,M,whiskey,Twitter,75.89,Sunny,Yes
28/06/2023,45,M,whiskey,Facebook,79,Cloudy,Yes
11/06/2023,45,M,whiskey,Facebook,78.79,Sunny,Yes
18/06/2023,48,M,whiskey,Twitter,69.91,Sunny,Yes
28/06/2023,54,M,whiskey,Facebook,75.55,Cloudy,Yes
10/06/2023,39,M,wine,Facebook,83.07,Sunny,Yes
07/06/2023,44,M,wine,Facebook,60.3,Sunny,No
10/06/2023,47,M,wine,Facebook,71.83,Sunny,Yes
17/06/2023,50,M,whiskey,Facebook,73.11,Cloudy,No
23/06/2023,68,F,wine,Facebook,36.94,Sunny,No
23/06/2023,39,M,whiskey,Facebook,68.1,Sunny,Yes
11/06/2023,20,M,beer,Instagram,27.78,Sunny,No
03/06/2023,47,M,whiskey,Facebook,54.49,Rainy,Yes
03/06/2023,27,F,cocktail,TikTok,30.22,Rainy,No
27/06/2023,65,F,wine,Facebook,58.89,Cloudy,Yes
19/06/2023,68,F,wine,Instagram,48.4,Cloudy,No
20/06/2023,46,M,whiskey,Facebook,68.55,Sunny,Yes
04/06/2023,43,M,whiskey,Facebook,68.82,Sunny,Yes
11/06/2023,39,M,whiskey,Twitter,72.55,Sunny,No
11/06/2023,24,M,wine,Facebook,27.09,Sunny,No
11/06/2023,46,M,wine,Facebook,51.26,Sunny,Yes
24/06/2023,55,F,cocktail,Facebook,53.44,Rainy,Yes
27/06/2023,42,M,wine,Facebook,60.28,Cloudy,Yes
11/06/2023,68,F,cocktail,Instagram,45.82,Sunny,No
01/06/2023,60,F,wine,Facebook,56.84,Cloudy,No
30/06/2023,66,F,wine,Facebook,51.06,Sunny,Yes
09/06/2023,35,M,cocktail,Twitter,44.71,Cloudy,No
27/06/2023,41,M,whiskey,Facebook,65.61,Cloudy,Yes
13/06/2023,40,M,whiskey,Facebook,84.6,Sunny,No
04/06/2023,60,F,wine,Facebook,42.57,Sunny,Yes
04/06/2023,50,M,wine,Facebook,81.58,Sunny,No
04/06/2023,64,F,cocktail,Facebook,52.39,Sunny,Yes
14/06/2023,61,F,wine,Facebook,35.02,Stormy,Yes
02/06/2023,43,M,whiskey,Twitter,61.39,Cloudy,Yes
29/06/2023,25,F,beer,Twitter,30.46,Rainy,No
10/06/2023,44,M,whiskey,Facebook,60.02,Sunny,Yes
19/06/2023,42,M,whiskey,Facebook,58.74,Cloudy,Yes
18/06/2023,41,M,whiskey,Twitter,75.12,Sunny,Yes
17/06/2023,48,M,whiskey,Facebook,63.73,Cloudy,Yes
24/06/2023,30,M,beer,Twitter,36.76,Rainy,No
11/06/2023,60,M,wine,Facebook,77.78,Sunny,Yes
24/06/2023,67,F,wine,Facebook,54.5,Rainy,Yes
24/06/2023,43,M,whiskey,Facebook,85.14,Rainy,Yes
04/06/2023,41,M,whiskey,Facebook,80.28,Sunny,Yes
11/06/2023,47,M,whiskey,Facebook,69.19,Sunny,Yes
27/06/2023,37,M,whiskey,Facebook,50.96,Cloudy,Yes
11/06/2023,47,M,wine,Facebook,69.98,Sunny,No
11/06/2023,22,F,cocktail,TikTok,45.66,Sunny,Yes
29/06/2023,58,F,cocktail,Facebook,25.44,Rainy,Yes
03/06/2023,37,M,whiskey,Twitter,56.67,Rainy,Yes
06/06/2023,59,F,cocktail,Facebook,68.06,Sunny,Yes
01/06/2023,41,M,whiskey,Facebook,78.59,Cloudy,Yes
15/06/2023,29,F,beer,Twitter,40.24,Sunny,No
18/06/2023,39,M,whiskey,Facebook,75.84,Sunny,Yes
25/06/2023,42,M,whiskey,Facebook,71.11,Sunny,Yes
18/06/2023,39,M,whiskey,Facebook,40.29,Sunny,Yes
25/06/2023,39,M,whiskey,Facebook,68.91,Sunny,Yes
15/06/2023,52,M,whiskey,Twitter,64.26,Sunny,Yes
11/06/2023,67,F,cocktail,Facebook,54.73,Sunny,No
04/06/2023,50,M,whiskey,Facebook,83.49,Sunny,Yes
03/06/2023,39,M,whiskey,Facebook,77.64,Rainy,Yes
02/06/2023,40,M,beer,TikTok,22.11,Cloudy,No
25/06/2023,44,M,whiskey,Facebook,58.88,Sunny,Yes
10/06/2023,41,M,wine,Facebook,68.94,Sunny,No
29/06/2023,56,M,whiskey,Facebook,77.01,Rainy,Yes
25/06/2023,42,M,wine,Facebook,81.7,Sunny,Yes
17/06/2023,44,M,wine,Twitter,74.13,Cloudy,No
18/06/2023,23,M,beer,TikTok,43.34,Sunny,No
24/06/2023,43,M,wine,Facebook,72.64,Rainy,No
11/06/2023,43,M,whiskey,Facebook,58.38,Sunny,Yes
04/06/2023,47,M,whiskey,Facebook,80.59,Sunny,Yes
03/06/2023,46,M,whiskey,Facebook,73.73,Rainy,Yes
10/06/2023,39,M,beer,Facebook,71.15,Sunny,No
25/06/2023,44,M,wine,Facebook,55.06,Sunny,No
11/06/2023,53,M,whiskey,Facebook,68.28,Sunny,Yes
15/06/2023,60,F,wine,Facebook,36.66,Sunny,Yes
19/06/2023,41,M,whiskey,Facebook,77.99,Cloudy,No
18/06/2023,63,F,wine,Instagram,60.94,Sunny,No
24/06/2023,44,M,wine,Facebook,57.86,Rainy,No
04/06/2023,49,M,whiskey,Facebook,72.28,Sunny,Yes
08/06/2023,64,F,cocktail,Instagram,45.18,Cloudy,No
30/06/2023,65,F,wine,Facebook,51.53,Sunny,Yes
10/06/2023,19,M,beer,TikTok,36.24,Sunny,No
18/06/2023,37,M,whiskey,Facebook,80.61,Sunny,Yes
24/06/2023,24,M,beer,TikTok,23.71,Rainy,No
07/06/2023,22,F,cocktail,TikTok,35.29,Sunny,No
03/06/2023,48,M,whiskey,Facebook,83.98,Rainy,No
24/06/2023,51,M,whiskey,Facebook,54.29,Rainy,Yes
04/06/2023,20,M,cocktail,TikTok,16.82,Sunny,No
14/06/2023,53,M,wine,Facebook,48.51,Stormy,Yes
17/06/2023,63,F,cocktail,Facebook,64.13,Cloudy,No
18/06/2023,43,M,wine,Facebook,74.29,Sunny,Yes
09/06/2023,50,M,whiskey,Facebook,70.39,Cloudy,Yes
02/06/2023,27,F,cocktail,TikTok,18.86,Cloudy,No
12/06/2023,57,F,wine,Instagram,50.62,Rainy,No
04/06/2023,65,F,wine,Facebook,39.95,Sunny,Yes
04/06/2023,52,M,whiskey,Facebook,68.48,Sunny,Yes
09/06/2023,48,M,whiskey,Facebook,68.29,Cloudy,Yes
10/06/2023,41,M,whiskey,Facebook,69.73,Sunny,Yes
28/06/2023,39,M,whiskey,Facebook,58.47,Cloudy,Yes
25/06/2023,58,F,wine,Facebook,29.93,Sunny,Yes
18/06/2023,46,M,wine,Facebook,55.56,Sunny,No
18/06/2023,43,M,whiskey,Facebook,76.19,Sunny,Yes
03/06/2023,45,M,whiskey,Facebook,57.62,Rainy,Yes
18/06/2023,45,M,whiskey,Twitter,72.39,Sunny,Yes
18/06/2023,56,M,whiskey,Facebook,65.38,Sunny,No
21/06/2023,44,M,whiskey,Facebook,50.54,Sunny,Yes
11/06/2023,34,M,wine,Facebook,82.15,Sunny,No
10/06/2023,47,M,whiskey,Facebook,76.95,Sunny,Yes
15/06/2023,46,M,whiskey,Facebook,73.51,Sunny,Yes
02/06/2023,27,F,cocktail,Twitter,15.77,Cloudy,No
17/06/2023,23,F,cocktail,Instagram,27.51,Cloudy,No
18/06/2023,42,M,whiskey,Facebook,70.9,Sunny,Yes
10/06/2023,43,M,whiskey,Facebook,84.08,Sunny,No
05/06/2023,69,F,cocktail,Facebook,49.34,Cloudy,No
18/06/2023,30,F,cocktail,TikTok,19.55,Sunny,No
19/06/2023,48,M,whiskey,Twitter,73.15,Cloudy,Yes
25/06/2023,44,M,wine,Facebook,44.44,Sunny,Yes
23/06/2023,61,F,cocktail,Instagram,19.45,Sunny,Yes
25/06/2023,47,M,whiskey,Facebook,66.15,Sunny,Yes
28/06/2023,43,M,wine,Facebook,91.04,Cloudy,No
27/06/2023,48,M,whiskey,Facebook,69.54,Cloudy,Yes
03/06/2023,51,M,whiskey,Facebook,80.62,Rainy,Yes
04/06/2023,42,M,whiskey,Facebook,66.1,Sunny,Yes
28/06/2023,23,M,cocktail,TikTok,16.41,Cloudy,No
18/06/2023,43,M,whiskey,Facebook,59.94,Sunny,No
11/06/2023,37,M,whiskey,Facebook,70.57,Sunny,Yes
19/06/2023,49,M,whiskey,Facebook,58.06,Cloudy,Yes
24/06/2023,66,F,wine,Facebook,65.07,Rainy,Yes
24/06/2023,39,M,wine,Facebook,72.61,Rainy,No
13/06/2023,52,M,whiskey,Facebook,62.49,Sunny,Yes
15/06/2023,40,M,whiskey,Facebook,74,Sunny,Yes
11/06/2023,24,M,cocktail,TikTok,29.89,Sunny,No
18/06/2023,69,F,wine,Facebook,48.09,Sunny,Yes
29/06/2023,44,M,whiskey,Facebook,78.38,Rainy,Yes
20/06/2023,42,M,whiskey,Facebook,67.12,Sunny,Yes
25/06/2023,63,F,wine,Facebook,56.16,Sunny,No
24/06/2023,40,M,whiskey,Facebook,56.12,Rainy,Yes
11/06/2023,38,M,whiskey,Facebook,53.13,Sunny,Yes
25/06/2023,18,M,beer,TikTok,31.97,Sunny,No
10/06/2023,45,M,whiskey,Facebook,66.63,Sunny,Yes
11/06/2023,63,F,wine,Facebook,35.84,Sunny,Yes
11/06/2023,69,F,cocktail,Instagram,64.16,Sunny,Yes
24/06/2023,60,F,cocktail,Facebook,66.61,Rainy,No
18/06/2023,62,F,wine,Facebook,39.3,Sunny,No
22/06/2023,68,F,wine,Facebook,69.98,Cloudy,Yes
10/06/2023,18,M,cocktail,TikTok,23.96,Sunny,No
14/06/2023,31,M,beer,Twitter,34.03,Stormy,Yes
04/06/2023,43,M,whiskey,Facebook,79.23,Sunny,Yes
30/06/2023,36,M,whiskey,Facebook,69.16,Sunny,Yes
03/06/2023,50,M,whiskey,Facebook,59.94,Rainy,Yes
18/06/2023,45,M,wine,Facebook,56.98,Sunny,Yes
17/06/2023,22,F,cocktail,Instagram,38.48,Cloudy,No
04/06/2023,24,F,cocktail,TikTok,45.48,Sunny,No
18/06/2023,71,F,wine,Facebook,46.42,Sunny,No
18/06/2023,46,M,whiskey,Facebook,55.26,Sunny,No
17/06/2023,67,F,wine,Facebook,35.98,Cloudy,Yes
25/06/2023,69,F,wine,Instagram,39.9,Sunny,No
09/06/2023,43,M,whiskey,Facebook,65.07,Cloudy,No
30/06/2023,18,M,beer,TikTok,30.76,Sunny,No
24/06/2023,72,F,cocktail,Instagram,62.77,Rainy,Yes
24/06/2023,42,M,whiskey,Twitter,74.54,Rainy,Yes
23/06/2023,47,M,whiskey,Facebook,69.02,Sunny,Yes
14/06/2023,66,F,wine,Facebook,67.07,Stormy,No
05/06/2023,42,M,whiskey,Twitter,67.98,Cloudy,Yes
21/06/2023,64,F,beer,Facebook,63.62,Sunny,No
24/06/2023,47,M,wine,Facebook,65.53,Rainy,Yes
11/06/2023,54,M,wine,Facebook,72.93,Sunny,No
10/06/2023,23,M,cocktail,TikTok,28.28,Sunny,No
04/06/2023,65,F,wine,Instagram,51.58,Sunny,No
10/06/2023,49,M,whiskey,Facebook,68.8,Sunny,Yes
22/06/2023,34,M,wine,Facebook,60.25,Cloudy,No
06/06/2023,70,F,wine,Facebook,61.82,Sunny,No
13/06/2023,66,F,wine,Instagram,55.75,Sunny,Yes
14/06/2023,47,M,whiskey,Facebook,68.01,Stormy,No
22/06/2023,49,M,whiskey,Facebook,61.18,Cloudy,Yes
11/06/2023,45,M,wine,Facebook,66.53,Sunny,Yes
25/06/2023,18,F,wine,TikTok,22.41,Sunny,Yes
24/06/2023,38,M,whiskey,Facebook,62.36,Rainy,Yes
11/06/2023,42,M,whiskey,Facebook,57.78,Sunny,Yes
27/06/2023,47,M,whiskey,Facebook,62.49,Cloudy,Yes
05/06/2023,58,F,cocktail,Instagram,35.21,Cloudy,No
18/06/2023,45,M,whiskey,Facebook,59.75,Sunny,Yes
26/06/2023,43,M,whiskey,Facebook,76.98,Rainy,No
18/06/2023,45,M,wine,Twitter,62.81,Sunny,Yes
04/06/2023,48,M,wine,Facebook,72.52,Sunny,No
10/06/2023,47,M,whiskey,Facebook,63.5,Sunny,Yes
06/06/2023,23,M,cocktail,Twitter,41.64,Sunny,Yes
10/06/2023,66,F,wine,Facebook,70.29,Sunny,No
23/06/2023,69,F,cocktail,Facebook,44.67,Sunny,No
23/06/2023,48,M,beer,Twitter,70.17,Sunny,Yes
03/06/2023,45,M,whiskey,Twitter,65.62,Rainy,No
03/06/2023,27,M,beer,TikTok,44.04,Rainy,Yes
16/06/2023,29,F,beer,TikTok,41.69,Cloudy,Yes
15/06/2023,39,M,whiskey,Facebook,70.94,Sunny,Yes
04/06/2023,39,M,wine,Facebook,79.09,Sunny,No
02/06/2023,25,M,wine,Facebook,37.03,Cloudy,Yes
03/06/2023,37,M,whiskey,Facebook,78.58,Rainy,Yes
04/06/2023,42,M,wine,Facebook,66.38,Sunny,Yes
09/06/2023,43,M,whiskey,Facebook,79.94,Cloudy,Yes
18/06/2023,47,M,wine,Facebook,80.17,Sunny,No
01/06/2023,46,M,whiskey,Facebook,70.64,Cloudy,Yes
04/06/2023,66,F,cocktail,Facebook,39.67,Sunny,No
24/06/2023,44,M,wine,Facebook,70.43,Rainy,No
11/06/2023,42,M,whiskey,Facebook,53.76,Sunny,Yes
03/06/2023,49,M,wine,Facebook,75.59,Rainy,Yes
23/06/2023,42,M,whiskey,Facebook,75,Sunny,Yes
17/06/2023,40,M,whiskey,Facebook,56.08,Cloudy,No
04/06/2023,40,M,wine,Twitter,82.48,Sunny,No
10/06/2023,43,M,whiskey,Facebook,67.6,Sunny,Yes
04/06/2023,41,M,whiskey,Facebook,57.76,Sunny,Yes
03/06/2023,53,M,wine,Twitter,77.02,Rainy,Yes
11/06/2023,42,M,whiskey,Facebook,62.96,Sunny,Yes
03/06/2023,65,F,cocktail,Facebook,47.63,Rainy,Yes
17/06/2023,27,M,cocktail,Instagram,20.63,Cloudy,No
24/06/2023,68,F,wine,Facebook,61.79,Rainy,Yes
24/06/2023,19,M,cocktail,TikTok,28.43,Rainy,No
04/06/2023,25,M,beer,Instagram,33.36,Sunny,Yes
29/06/2023,49,M,whiskey,Facebook,69.8,Rainy,No
03/06/2023,48,M,whiskey,Facebook,57.28,Rainy,Yes
14/06/2023,46,M,whiskey,Facebook,86.29,Stormy,Yes
27/06/2023,42,M,whiskey,Facebook,69.88,Cloudy,No
11/06/2023,48,M,whiskey,Facebook,77.03,Sunny,Yes
03/06/2023,39,M,whiskey,Facebook,69.66,Rainy,Yes
27/06/2023,47,M,whiskey,Facebook,90.2,Cloudy,Yes
19/06/2023,24,F,cocktail,TikTok,35.02,Cloudy,Yes
10/06/2023,45,M,whiskey,Facebook,77.25,Sunny,Yes
25/06/2023,24,M,beer,Instagram,21.04,Sunny,No
06/06/2023,44,M,whiskey,Facebook,51.03,Sunny,Yes
18/06/2023,39,M,whiskey,Facebook,66.24,Sunny,Yes
05/06/2023,63,F,wine,Instagram,51.51,Cloudy,No
19/06/2023,44,M,whiskey,Facebook,67.28,Cloudy,Yes
10/06/2023,46,M,whiskey,Facebook,65.68,Sunny,Yes
03/06/2023,44,M,whiskey,Twitter,73.91,Rainy,Yes
24/06/2023,18,M,cocktail,Twitter,30.01,Rainy,No
17/06/2023,52,M,whiskey,Facebook,58.48,Cloudy,Yes
16/06/2023,43,M,whiskey,Facebook,68.87,Cloudy,Yes
19/06/2023,42,M,whiskey,Facebook,63.72,Cloudy,Yes
01/06/2023,26,F,cocktail,Twitter,17.37,Cloudy,No
03/06/2023,50,M,wine,Facebook,74.61,Rainy,Yes
04/06/2023,46,M,wine,Facebook,70.93,Sunny,Yes
16/06/2023,49,M,whiskey,Twitter,62.62,Cloudy,Yes
11/06/2023,41,M,whiskey,Facebook,75.29,Sunny,Yes
01/06/2023,26,F,cocktail,TikTok,16.3,Cloudy,No
08/06/2023,46,M,beer,Facebook,76.67,Cloudy,Yes
17/06/2023,25,F,cocktail,Twitter,24.05,Cloudy,Yes
25/06/2023,49,M,whiskey,Facebook,62.74,Sunny,Yes
18/06/2023,27,M,beer,Instagram,63.13,Sunny,Yes
06/06/2023,45,M,whiskey,Facebook,58.36,Sunny,Yes
11/06/2023,49,M,whiskey,Twitter,65.89,Sunny,Yes
17/06/2023,45,M,whiskey,Facebook,76.15,Cloudy,No
14/06/2023,40,M,whiskey,Twitter,64.73,Stormy,Yes
14/06/2023,64,F,cocktail,Facebook,56.8,Stormy,Yes
02/06/2023,47,M,whiskey,Facebook,76.51,Cloudy,Yes
12/06/2023,62,F,cocktail,Instagram,46.09,Rainy,Yes
30/06/2023,44,M,whiskey,Twitter,66.75,Sunny,No
19/06/2023,25,M,cocktail,Twitter,48.14,Cloudy,No
01/06/2023,63,F,wine,Facebook,49.09,Cloudy,Yes
03/06/2023,62,F,wine,Facebook,38.28,Rainy,Yes
11/06/2023,24,F,cocktail,TikTok,39.85,Sunny,No
24/06/2023,61,F,wine,Instagram,54.68,Rainy,Yes
03/06/2023,33,F,beer,TikTok,38.45,Rainy,No
28/06/2023,43,M,wine,Facebook,56.11,Cloudy,No
25/06/2023,64,F,wine,Instagram,53.86,Sunny,No
17/06/2023,43,M,whiskey,Facebook,74.78,Cloudy,Yes
